State,County,Date Detected,Bird Species
Michigan,Ionia,2024-06-04,European starling
Michigan,Ionia,2024-06-04,House sparrow
Michigan,Ionia,2024-06-04,House sparrow
Michigan,Ionia,2024-06-04,House sparrow
Michigan,Ionia,2024-06-04,House sparrow
Michigan,Ionia,2024-06-04,House sparrow
Michigan,Ionia,2024-06-04,House sparrow
Michigan,Ionia,2024-06-04,House sparrow
Michigan,Ionia,2024-06-04,House sparrow
Michigan,Ionia,2024-06-04,House sparrow
Michigan,Ionia,2024-06-04,House sparrow
Michigan,Ionia,2024-06-04,House sparrow
Michigan,Ionia,2024-06-04,House sparrow
New York,Kings,2024-06-03,Mute swan
Pennsylvania,Crawford,2024-06-03,Red-tailed hawk
New Mexico,Roosevelt,2024-06-03,House sparrow
New Mexico,Roosevelt,2024-06-03,House sparrow
New Mexico,Roosevelt,2024-06-03,House sparrow
New Mexico,Roosevelt,2024-05-31,House sparrow
New Mexico,Roosevelt,2024-05-31,Eurasian collared dove
New Mexico,Roosevelt,2024-05-31,Great-tailed grackle
New Mexico,Roosevelt,2024-05-31,House sparrow
South Dakota,Codington,2024-05-31,Bald eagle
Minnesota,Beltrami,2024-05-31,Bald eagle
Minnesota,Beltrami,2024-05-31,Bald eagle
Minnesota,Beltrami,2024-05-31,Bald eagle
North Carolina,Dare,2024-05-31,Bald eagle
North Carolina,Dare,2024-05-31,Bald eagle
Virginia,Chesterfield,2024-05-31,Bald eagle
Maryland,Wicomico,2024-05-31,Bald eagle
Maryland,Wicomico,2024-05-31,Bald eagle
New Mexico,Roosevelt,2024-05-31,Eurasian collared dove
New Mexico,Roosevelt,2024-05-31,House sparrow
New Mexico,Roosevelt,2024-05-31,House sparrow
New Mexico,Roosevelt,2024-05-31,House sparrow
New Mexico,Roosevelt,2024-05-31,House sparrow
New Mexico,Roosevelt,2024-05-31,House sparrow
New Mexico,Roosevelt,2024-05-31,Mourning dove
New Mexico,Roosevelt,2024-05-31,Great-tailed grackle
New Mexico,Roosevelt,2024-05-31,Summer tanager
New Mexico,Roosevelt,2024-05-24,House sparrow
Rhode Island,Washington,2024-05-24,Great black-backed gull
Rhode Island,Bristol,2024-05-21,Herring gull
Rhode Island,Newport,2024-05-21,Turkey vulture
Rhode Island,Newport,2024-05-21,Turkey vulture
Rhode Island,Newport,2024-05-21,Red-tailed hawk
Rhode Island,Kent,2024-05-21,Brant
Rhode Island,Providence,2024-05-21,Surf scoter
Virginia,Prince William,2024-05-21,Bald eagle
New Hampshire,Rockingham,2024-05-21,Herring gull
New Hampshire,Strafford,2024-05-21,Great horned owl
New Hampshire,Strafford,2024-05-21,Canada goose
Maine,York,2024-05-21,American crow
Minnesota,Washington,2024-05-14,Barred owl
Michigan,Ionia,2024-05-09,Rock pigeon
Idaho,Cassia,2024-05-08,Black-billed magpie
Michigan,Ionia,2024-05-07,European starling
New York,Dutchess,2024-05-07,Red-tailed hawk
Pennsylvania,Monroe,2024-05-02,Bald eagle
New Mexico,Curry,2024-05-02,Common grackle
New Mexico,Curry,2024-05-02,Hawk (unidentified)
Virginia,Norfolk,2024-04-30,Red-tailed hawk
Virginia,Hampton,2024-04-30,Horned grebe
Virginia,Hampton,2024-04-30,Horned grebe
Virginia,Hampton,2024-04-30,Horned grebe
Virginia,Hampton,2024-04-30,Horned grebe
Michigan,Ionia,2024-04-26,Rock pigeon
Michigan,Ionia,2024-04-26,Rock pigeon
Michigan,Ionia,2024-04-26,Rock pigeon
Michigan,Ionia,2024-04-26,Rock pigeon
Michigan,Ionia,2024-04-26,Rock pigeon
Michigan,Ionia,2024-04-26,Rock pigeon
Iowa,Tama,2024-04-16,Snow goose
Virginia,Norfolk,2024-04-10,Sanderling
California,El Dorado,2024-04-10,Snow goose
New York,Albany,2024-04-10,American crow
New York,Albany,2024-04-10,American crow
New York,Albany,2024-04-10,American crow
New York,Albany,2024-04-10,American crow
New York,Jefferson,2024-04-10,Bald eagle
New York,Jefferson,2024-04-10,Bald eagle
Virginia,Norfolk,2024-04-10,Sanderling
Virginia,Norfolk,2024-04-10,Sanderling
Virginia,Norfolk,2024-04-10,Sanderling
Virginia,Norfolk,2024-04-10,Sanderling
Virginia,Hampton,2024-04-10,Sanderling
Virginia,Norfolk,2024-04-10,Sanderling
Virginia,Norfolk,2024-04-10,Sanderling
North Dakota,Oliver,2024-04-10,Mallard
Virginia,Richmond,2024-04-09,Bald eagle
Virginia,Norfolk,2024-04-09,American crow
Virginia,Norfolk,2024-04-09,Ruddy turnstone
Virginia,Virginia Beach,2024-04-09,American crow
Virginia,Norfolk,2024-04-09,Sanderling
Virginia,Norfolk,2024-04-09,Sanderling
Virginia,Virginia Beach,2024-04-09,Sanderling
California,Mariposa,2024-04-09,Common raven
Maryland,Talbot,2024-04-09,Double-crested cormorant
North Carolina,Craven,2024-04-09,Red-tailed hawk
North Carolina,Craven,2024-04-09,Great horned owl
New York,Steuben,2024-04-09,Canada goose
Pennsylvania,Northampton,2024-04-09,Bald eagle
New Jersey,Ocean,2024-04-09,Bufflehead
New Jersey,Ocean,2024-04-09,Bufflehead
New Jersey,Ocean,2024-04-09,Bufflehead
Pennsylvania,Cumberland,2024-04-09,Mallard
Illinois,Effingham,2024-03-28,Snow goose
North Carolina,Mecklenburg,2024-03-27,Black vulture
Indiana,Wabash,2024-03-27,Canada goose
New York,Rensselaer,2024-03-27,Red-tailed hawk
Michigan,Saginaw,2024-03-25,Tundra swan
Wisconsin,Oconto,2024-03-25,Canvasback
Oregon,Multnomah,2024-03-25,Red-tailed hawk
New Jersey,Hunterdon,2024-03-25,Red-tailed hawk
Florida,Brevard,2024-03-25,Black vulture
Colorado,Prowers,2024-03-25,Snow goose
Oregon,Tillamook,2024-03-25,Red-tailed hawk
Ohio,Ottawa,2024-03-25,Mallard
Ohio,Sandusky,2024-03-25,Gadwall
Ohio,Sandusky,2024-03-25,Green-winged teal
Ohio,Sandusky,2024-03-25,American wigeon
Ohio,Sandusky,2024-03-25,Northern pintail
Ohio,Sandusky,2024-03-25,Wood duck
Ohio,Sandusky,2024-03-25,Wood duck
Ohio,Sandusky,2024-03-25,Gadwall
Ohio,Sandusky,2024-03-25,Wood duck
Ohio,Ottawa,2024-03-25,Northen pintail
Ohio,Sandusky,2024-03-25,Green-winged teal
Ohio,Ottawa,2024-03-25,Green-winged teal
Ohio,Ottawa,2024-03-25,Green-winged teal
Ohio,Ottawa,2024-03-25,Green-winged teal
Ohio,Ottawa,2024-03-25,Green-winged teal
Ohio,Ottawa,2024-03-25,Northern pintail
Ohio,Ottawa,2024-03-25,Northern pintail
Texas,Hale,2024-03-25,Common grackle
Texas,Hale,2024-03-25,Pigeon (unidentified)
Texas,Hartley,2024-03-25,Blackbird (unidentified)
Texas,Hale,2024-03-25,Common grackle
Texas,Hale,2024-03-25,Common grackle
Texas,Hartley,2024-03-25,Blackbird (unidentified)
Ohio,Ottawa,2024-03-25,Mallard
Ohio,Ottawa,2024-03-25,American black duck
Ohio,Ottawa,2024-03-25,American black duck
Ohio,Ottawa,2024-03-25,American black duck
New York,Allegany,2024-03-20,Bald eagle
New York,Albany,2024-03-20,Bald eagle
New York,Suffolk,2024-03-20,Great horned owl
New York,Suffolk,2024-03-20,Red-tailed hawk
Washington,Spokane,2024-03-20,Bald eagle
Maine,York,2024-03-19,Red-tailed hawk
Massachusetts,Barnstable,2024-03-19,Great black-backed gull
Massachusetts,Barnstable,2024-03-19,Great black-backed gull
Massachusetts,Barnstable,2024-03-19,Sanderling
Massachusetts,Barnstable,2024-03-19,Sanderling
Massachusetts,Barnstable,2024-03-19,Herring gull
Massachusetts,Barnstable,2024-03-19,Herring gull
North Carolina,Buncombe,2024-03-19,Mallard
North Carolina,Buncombe,2024-03-19,Canada goose
North Carolina,Dare,2024-03-19,American white pelican
North Carolina,Dare,2024-03-19,Redhead duck
North Carolina,Buncombe,2024-03-19,Canada goose
North Carolina,Buncombe,2024-03-19,Mallard
North Carolina,Hyde,2024-03-19,Canada goose
Missouri,St. Charles,2024-03-19,Canada goose
Missouri,St. Charles,2024-03-19,Canada goose
Missouri,St. Charles,2024-03-19,Canada goose
California,Contra Costa,2024-03-19,Common raven
California,Alameda,2024-03-19,Turkey vulture
Massachusetts,Middlesex,2024-03-18,Canada goose
Massachusetts,Essex,2024-03-18,Common loon
Massachusetts,Essex,2024-03-18,Common loon
Massachusetts,Essex,2024-03-18,Common loon
Massachusetts,Essex,2024-03-18,Common loon
Massachusetts,Essex,2024-03-18,Common loon
Massachusetts,Essex,2024-03-18,Common eider
Massachusetts,Essex,2024-03-18,White-winged scoter
Massachusetts,Essex,2024-03-18,Black scoter
Massachusetts,Essex,2024-03-18,Surf scoter
Massachusetts,Barnstable,2024-03-18,Great black-backed gull
Massachusetts,Essex,2024-03-18,Herring gull
Massachusetts,Essex,2024-03-18,Herring gull
Massachusetts,Essex,2024-03-18,Black scoter
Massachusetts,Essex,2024-03-18,White-winged scoter
Massachusetts,Essex,2024-03-18,White-winged scoter
Massachusetts,Essex,2024-03-18,White-winged scoter
Massachusetts,Essex,2024-03-18,White-winged scoter
Massachusetts,Essex,2024-03-18,White-winged scoter
Massachusetts,Essex,2024-03-18,White-winged scoter
Massachusetts,Barnstable,2024-03-18,Common eider
Massachusetts,Barnstable,2024-03-18,Red-tailed hawk
Massachusetts,Barnstable,2024-03-18,American crow
Massachusetts,Barnstable,2024-03-18,Sanderling
Massachusetts,Barnstable,2024-03-18,Sanderling
Massachusetts,Essex,2024-03-18,White-winged scoter
Massachusetts,Essex,2024-03-18,White-winged scoter
Massachusetts,Essex,2024-03-18,White-winged scoter
Massachusetts,Essex,2024-03-18,White-winged scoter
Massachusetts,Essex,2024-03-18,White-winged scoter
Massachusetts,Worcester,2024-03-18,Bald eagle
Massachusetts,Worcester,2024-03-18,Bald eagle
Massachusetts,Middlesex,2024-03-18,Canada goose
Massachusetts,Essex,2024-03-18,Sanderling
Massachusetts,Essex,2024-03-18,Sanderling
Massachusetts,Essex,2024-03-18,Canada goose
Massachusetts,Essex,2024-03-18,Canada goose
Massachusetts,Essex,2024-03-18,Canada goose
Massachusetts,Essex,2024-03-18,Canada goose
Massachusetts,Essex,2024-03-18,Canada goose
Massachusetts,Plymouth,2024-03-18,Canada goose
New York,Albany,2024-03-18,American crow
New York,Albany,2024-03-18,American crow
New York,Monroe,2024-03-18,Bald eagle
New York,Jefferson,2024-03-18,Red-tailed hawk
Vermont,Addison,2024-03-18,Canada goose
Alaska,Sitka,2024-03-15,American crow
Alaska,Sitka,2024-03-15,American crow
Mississippi,Grenada,2024-03-15,Wood duck
Maine,Cumberland,2024-03-14,Crow (unidentified)
Maine,Cumberland,2024-03-14,Crow (unidentified)
Iowa,Allamakee,2024-03-14,American crow
New York,Suffolk,2024-03-14,Herring gull
New York,Erie,2024-03-14,Herring gull
New York,Erie,2024-03-14,Bald eagle
New York,Suffolk,2024-03-14,Herring gull
New York,Suffolk,2024-03-14,Herring gull
New York,Schenectady,2024-03-14,Red-tailed hawk
New York,Schenectady,2024-03-14,Red-tailed hawk
Minnesota,Scott,2024-03-14,Mallard
Colorado,Adams,2024-03-04,Bald eagle
Ohio,Summit,2024-03-04,Bald eagle
Virginia,Spotsylvania,2024-03-04,Bald eagle
New York,Kings,2024-03-04,Mute swan
Rhode Island,Newport,2024-03-04,American black duck
Rhode Island,Newport,2024-03-04,Mallard
Maine,Androscoggin,2024-03-04,Mallard
Maine,Androscoggin,2024-03-04,Mallard
Maine,Androscoggin,2024-03-04,Mallard
Florida,Orange,2024-03-04,Mute swan
New York,Tompkins,2024-03-04,Canada goose
Florida,Seminole,2024-03-04,Black vulture
New Mexico,Chaves,2024-03-04,Canada goose
New York,Onondaga,2024-03-04,American crow
New York,Suffolk,2024-03-04,Merlin
Indiana,Vanderburgh,2024-03-04,Canada goose
California,El Dorado,2024-03-04,Mute swan
California,Siskiyou,2024-03-04,Golden eagle
California,Alameda,2024-03-04,Peregrine falcon
Oregon,Umatilla,2024-03-04,Great horned owl
Idaho,Elmore,2024-03-04,Bald eagle
New York,Rensselaer,2024-03-04,Bald eagle
New York,Jefferson,2024-03-04,Canada goose
New York,Onondaga,2024-03-04,Mallard
Delaware,Kent,2024-03-04,Northern shoveler
Maine,Androscoggin,2024-03-04,Mallard
Maine,Androscoggin,2024-03-04,Mallard
Maine,Androscoggin,2024-03-04,Mallard
Maine,Androscoggin,2024-03-04,Mallard
Maine,Androscoggin,2024-03-04,Mallard
Maine,Androscoggin,2024-03-04,Mallard
Maine,Androscoggin,2024-03-04,Mallard
Maine,Androscoggin,2024-03-04,Mallard
Maine,Androscoggin,2024-03-04,Mallard
Maine,Androscoggin,2024-03-04,Mallard
Maine,Androscoggin,2024-03-04,Mallard
Maine,Androscoggin,2024-03-04,Mallard
Maine,Androscoggin,2024-03-04,Mallard
New York,Orange,2024-03-04,Canada goose
New York,Erie,2024-03-04,Bald eagle
Oregon,Clatsop,2024-03-04,Hooded merganser
New Hampshire,Grafton,2024-03-04,Mallard/Black duck hybrid
Virginia,Clarke,2024-03-01,Black vulture
California,Solano,2024-03-01,Snow goose
California,Solano,2024-03-01,Snow goose
California,Solano,2024-03-01,Snow goose
Rhode Island,Washington,2024-03-01,Mallard
California,Contra Costa,2024-03-01,Western gull
California,Sonoma,2024-03-01,Snow goose
California,Contra Costa,2024-03-01,Snow goose
California,Colusa,2024-03-01,Snow goose
California,Solano,2024-03-01,Snow goose
California,Solano,2024-03-01,Greater white-fronted goose
California,Solano,2024-03-01,Canada goose
California,Solano,2024-03-01,Snow goose
California,Alameda,2024-03-01,Snow goose
California,Solano,2024-03-01,Snow goose
California,Solano,2024-03-01,Snow goose
California,Contra Costa,2024-03-01,Snow goose
Massachusetts,Essex,2024-03-01,Canada goose
Massachusetts,Essex,2024-03-01,Canada goose
Massachusetts,Essex,2024-03-01,Canada goose
Massachusetts,Essex,2024-03-01,Canada goose
Massachusetts,Essex,2024-03-01,Canada goose
Massachusetts,Barnstable,2024-03-01,Canada goose
Massachusetts,Barnstable,2024-03-01,Great black-backed gull
Massachusetts,Barnstable,2024-03-01,Red-tailed hawk
Massachusetts,Barnstable,2024-03-01,Canada goose
Massachusetts,Barnstable,2024-03-01,Great black-backed gull
Massachusetts,Essex,2024-03-01,Canada goose
Massachusetts,Essex,2024-03-01,Canada goose
Massachusetts,Essex,2024-03-01,Canada goose
Massachusetts,Essex,2024-03-01,Canada goose
Massachusetts,Essex,2024-03-01,Canada goose
Massachusetts,Essex,2024-03-01,Canada goose
Massachusetts,Essex,2024-03-01,Canada goose
Massachusetts,Essex,2024-03-01,Canada goose
Massachusetts,Essex,2024-03-01,Canada goose
Massachusetts,Essex,2024-03-01,Canada goose
Massachusetts,Essex,2024-03-01,Canada goose
Massachusetts,Norfolk,2024-03-01,Canada goose
Massachusetts,Barnstable,2024-03-01,Canada goose
Massachusetts,Suffolk,2024-03-01,Lesser scaup
Massachusetts,Suffolk,2024-03-01,Canada goose
Vermont,Addison,2024-03-01,Red-tailed hawk
Vermont,Addison,2024-03-01,Red-tailed hawk
California,Los Angeles,2024-03-01,Western gull
Rhode Island,Kent,2024-03-01,American black duck
Rhode Island,Kent,2024-03-01,Mallard
Vermont,Grand Isle,2024-03-01,Mallard
New Hampshire,Hillsborough,2024-03-01,Mallard
Washington,Kitsap,2024-03-01,Western sandpiper
Delaware,Kent,2024-02-29,Bald eagle
Maryland,Worcester,2024-02-29,Bald eagle
New Jersey,Cumberland,2024-02-29,Bald eagle
Wisconsin,Shawano,2024-02-29,Bald eagle
Washington,Clark,2024-02-29,Bald eagle
South Carolina,Horry,2024-02-29,Canada goose
South Carolina,Horry,2024-02-29,Canada goose
Florida,Orange,2024-02-29,Black-neck swan
Florida,Orange,2024-02-29,Black-neck swan
Pennsylvania,Union,2024-02-29,Red-tailed hawk
Pennsylvania,Erie,2024-02-29,Red-tailed hawk
Ohio,Wood,2024-02-29,Bald eagle
Pennsylvania,Erie,2024-02-29,Barred owl
Illinois,Champaign,2024-02-29,Crow (unidentified)
Mississippi,Leflore,2024-02-29,Wood duck
Mississippi,Leflore,2024-02-29,Wood duck
Mississippi,Leflore,2024-02-29,Wood duck
Mississippi,Leflore,2024-02-29,Wood duck
Mississippi,Leflore,2024-02-29,Wood duck
Mississippi,Leflore,2024-02-29,Wood duck
Mississippi,Leflore,2024-02-29,Wood duck
Mississippi,Leflore,2024-02-29,Wood duck
Mississippi,Leflore,2024-02-29,Wood duck
Mississippi,Leflore,2024-02-29,Wood duck
Mississippi,Leflore,2024-02-29,Wood duck
Mississippi,Leflore,2024-02-29,Wood duck
Florida,Orange,2024-02-23,Black swan
New York,Onondaga,2024-02-23,Bald eagle
Texas,Ector,2024-02-21,Red-tailed hawk
North Carolina,Pamlico,2024-02-21,Green-winged teal
North Carolina,Pamlico,2024-02-21,Green-winged teal
Massachusetts,Hampden,2024-02-21,Mallard
Massachusetts,Hampden,2024-02-21,Mallard
Massachusetts,Hampden,2024-02-21,Mallard
Maine,Androscoggin,2024-02-21,Mallard
Maine,Androscoggin,2024-02-21,Mallard
Maine,Androscoggin,2024-02-21,Mallard
Maine,Androscoggin,2024-02-21,Mallard
Maine,Androscoggin,2024-02-21,Mallard
Maine,Kennebec,2024-02-21,Mallard
California,Yolo,2024-02-21,Green-winged teal
California,Yolo,2024-02-21,Green-winged teal
California,Yolo,2024-02-21,Green-winged teal
California,Yolo,2024-02-21,Green-winged teal
California,Yolo,2024-02-21,Green-winged teal
California,Yolo,2024-02-21,Green-winged teal
California,Yolo,2024-02-21,Green-winged teal
California,Yolo,2024-02-21,Green-winged teal
California,Yolo,2024-02-21,Northern pintail
California,Yolo,2024-02-21,Northern pintail
California,Yolo,2024-02-21,Northern pintail
California,Yolo,2024-02-21,Northern pintail
California,Yolo,2024-02-21,Northern shoveler
California,Yolo,2024-02-21,Northern shoveler
California,Yolo,2024-02-21,Northern shoveler
California,Yolo,2024-02-21,Northern shoveler
California,Yolo,2024-02-21,Northern shoveler
California,Yolo,2024-02-21,Northern shoveler
California,Yolo,2024-02-21,Northern shoveler
California,Yolo,2024-02-21,Northern shoveler
California,Yolo,2024-02-21,Cinnamon teal
California,Yolo,2024-02-21,Cinnamon teal
California,Yolo,2024-02-21,Cinnamon teal
California,Yolo,2024-02-21,Mallard
California,Yolo,2024-02-21,Mallard
California,Yolo,2024-02-21,American wigeon
California,Yolo,2024-02-21,American wigeon
California,Yolo,2024-02-21,American wigeon
California,Yolo,2024-02-21,American wigeon
California,Yolo,2024-02-21,American wigeon
California,Yolo,2024-02-21,American wigeon
California,Yolo,2024-02-21,American wigeon
California,Yolo,2024-02-21,Ruddy duck
Maine,Androscoggin,2024-02-21,Mallard
Maine,Androscoggin,2024-02-21,Mallard
Maine,Androscoggin,2024-02-21,Mallard
Maine,Androscoggin,2024-02-21,Mallard
Maine,Androscoggin,2024-02-21,Mallard
Maine,Androscoggin,2024-02-21,Mallard
Maine,Androscoggin,2024-02-21,Mallard
Maine,Androscoggin,2024-02-21,Mallard
Maine,Androscoggin,2024-02-21,Mallard
Maine,Androscoggin,2024-02-21,Mallard
Maine,Androscoggin,2024-02-21,Mallard
Maine,Androscoggin,2024-02-21,Mallard
Maine,Androscoggin,2024-02-21,Mallard
Maine,Androscoggin,2024-02-21,Mallard
Maine,Androscoggin,2024-02-21,Mallard
Maine,Androscoggin,2024-02-21,Mallard
Maine,Androscoggin,2024-02-21,Mallard
Pennsylvania,Wyoming,2024-02-21,Bald eagle
New York,Livingston,2024-02-21,Peregrine falcon
Virginia,Powhatan,2024-02-21,Canada goose
Virginia,Powhatan,2024-02-21,Canada goose
Maine,Somerset,2024-02-21,Mallard
Maine,Penobscot,2024-02-21,Mallard
California,Merced,2024-02-21,Cattle egret
New Hampshire,Sullivan,2024-02-16,Mallard
Alabama,Jackson,2024-02-16,Lesser scaup
Mississippi,Grenada,2024-02-16,Wood duck
Mississippi,Grenada,2024-02-16,Wood duck
Mississippi,Grenada,2024-02-16,Wood duck
New Hampshire,Sullivan,2024-02-16,Mallard
New Hampshire,Sullivan,2024-02-16,Mallard
New Hampshire,Sullivan,2024-02-16,Mallard
New Hampshire,Sullivan,2024-02-16,Mallard
New Hampshire,Sullivan,2024-02-16,Mallard
New Hampshire,Sullivan,2024-02-16,Mallard
New Hampshire,Sullivan,2024-02-16,Mallard
New Hampshire,Sullivan,2024-02-16,Mallard
New Hampshire,Sullivan,2024-02-16,Mallard
New Hampshire,Sullivan,2024-02-16,Mallard
New Hampshire,Sullivan,2024-02-16,Mallard
New Hampshire,Sullivan,2024-02-16,Mallard
New Hampshire,Sullivan,2024-02-16,Mallard
New Hampshire,Sullivan,2024-02-16,Mallard
New Hampshire,Sullivan,2024-02-16,Mallard
New Hampshire,Sullivan,2024-02-16,Mallard
New Hampshire,Sullivan,2024-02-16,Mallard
New Hampshire,Sullivan,2024-02-16,Mallard
New Hampshire,Sullivan,2024-02-16,Mallard
New Hampshire,Sullivan,2024-02-16,Mallard
New Hampshire,Sullivan,2024-02-16,Mallard
New Hampshire,Sullivan,2024-02-16,Mallard
New Hampshire,Sullivan,2024-02-16,Mallard
New Hampshire,Sullivan,2024-02-16,Mallard
New Hampshire,Sullivan,2024-02-16,Mallard
New Hampshire,Sullivan,2024-02-16,Mallard
New Hampshire,Sullivan,2024-02-16,Mallard
New Hampshire,Sullivan,2024-02-16,Mallard
New Hampshire,Sullivan,2024-02-16,Mallard
New Hampshire,Sullivan,2024-02-16,Mallard
New Hampshire,Sullivan,2024-02-16,Mallard
New Hampshire,Sullivan,2024-02-16,Mallard
New Hampshire,Sullivan,2024-02-16,Mallard
New Hampshire,Sullivan,2024-02-16,Mallard
New Hampshire,Sullivan,2024-02-16,Mallard
New Hampshire,Sullivan,2024-02-16,Mallard
New Hampshire,Sullivan,2024-02-16,Mallard
New Hampshire,Sullivan,2024-02-16,Mallard
New Hampshire,Sullivan,2024-02-16,Mallard
New Hampshire,Sullivan,2024-02-16,Mallard
New Hampshire,Sullivan,2024-02-16,Mallard
Maine,Androscoggin,2024-02-15,Mallard
Maine,Androscoggin,2024-02-15,Mallard
Maine,Androscoggin,2024-02-15,Mallard
Maine,Androscoggin,2024-02-15,Mallard
Maine,Androscoggin,2024-02-15,Mallard
Maine,Androscoggin,2024-02-15,Mallard
Maine,Androscoggin,2024-02-15,Mallard
Maine,Androscoggin,2024-02-15,Mallard
Maine,Androscoggin,2024-02-15,Mallard
Maine,Androscoggin,2024-02-15,Mallard
Maine,Androscoggin,2024-02-15,Mallard
Maine,Androscoggin,2024-02-15,Mallard
Maine,Androscoggin,2024-02-15,Mallard/Black duck hybrid
Maine,Androscoggin,2024-02-15,Mallard
Maine,Androscoggin,2024-02-15,Mallard
Maine,Androscoggin,2024-02-15,Mallard
Maine,Androscoggin,2024-02-15,Mallard
